Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
11BIT,volatility_gk,log1p_total_views,2,1.3617287984946091,0.314214463840399,400,9,200,0.43204488778054867,False,False
11BIT,volatility_gk,log1p_total_retweet_count,3,3.307851656752348,0.0374064837905236,400,9,200,0.13715710723191987,False,False
11BIT,volatility_gk,log1p_Negative,2,8.592468973735848,0.0099750623441396,400,9,200,0.09143807148794635,False,False
11BIT,volatility_gk,log1p_view_count_Neutral,2,1.343974335093425,0.2817955112219451,400,9,200,0.4133000831255195,False,False
11BIT,volatility_gk,log1p_view_count_Negative,3,3.2060387621751234,0.0299251870324189,400,9,200,0.13167082294264315,False,False
11BIT,volatility_gk,log1p_retweet_count_Neutral,4,2.7148893854564946,0.0798004987531172,400,9,200,0.19201995012468817,False,False
11BIT,Wolumen,view_count_Negative,13,5.588113428001741,0.0822942643391521,400,14,200,0.25743333972760396,False,False
11BIT,Wolumen,view_count_Neutral,7,10.361128729208202,0.0299251870324189,400,9,200,0.22859517871986695,False,False
11BIT,Wolumen,view_count_Positive,16,7.272629330939271,0.0623441396508728,400,17,200,0.22859517871986695,False,False
11BIT,Wolumen,retweet_count_Neutral,3,1.468798611342929,0.1197007481296758,400,9,200,0.25743333972760396,False,False
11BIT,Wolumen,total_views,13,3.275640789176148,0.1221945137157107,400,14,200,0.25743333972760396,False,False
11BIT,Wolumen,abnormal_tweet_volume,3,5.184815544264479,0.054862842892768,400,9,200,0.22859517871986695,False,False
11BIT,Wolumen,tweet_volume_ratio,8,4.293688222617278,0.0498753117206982,400,9,200,0.22859517871986695,False,False
11BIT,Wolumen,Positive,3,9.134737217794086,0.0349127182044887,400,9,200,0.22859517871986695,False,False
11BIT,Wolumen,sentiment_polarity,3,0.1835675953442782,0.85785536159601,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,view_weighted_polarity,3,0.113206697137559,0.8827930174563591,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,sentiment_intensity,3,0.638714447994266,0.7107231920199502,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,sentiment_divergence,3,0.2514336559742674,0.912718204488778,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,positive_view_share,3,0.3553497473992539,0.7231920199501247,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,negative_view_share,5,0.5302263074590973,0.5885286783042394,400,9,200,0.888778054862843,False,False
11BIT,Wolumen,sentiment_momentum,11,2.480554305363856,0.1396508728179551,400,12,200,0.25743333972760396,False,False
11BIT,Wolumen,retweet_virality,3,0.0300472095880164,0.917705735660848,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,log1p_total_views,4,0.7165142692501019,0.6059850374064838,400,9,200,0.888778054862843,False,False
11BIT,Wolumen,log1p_total_retweet_count,3,2.4357746831389173,0.112219451371571,400,9,200,0.25743333972760396,False,False
11BIT,Wolumen,log1p_Negative,7,3.2916693589253816,0.0399002493765586,400,9,200,0.22859517871986695,False,False
11BIT,Wolumen,log1p_view_count_Neutral,3,0.3913231294859035,0.8329177057356608,400,9,200,0.917705735660848,False,False
11BIT,Wolumen,log1p_view_count_Negative,5,1.6341911404449028,0.1521197007481296,400,9,200,0.25743333972760396,False,False
11BIT,Wolumen,log1p_retweet_count_Neutral,3,2.321345911092373,0.14214463840399,400,9,200,0.25743333972760396,False,False
11BIT,Return,view_count_Negative,13,4.537205279909249,0.0399002493765586,400,14,200,0.14630091438071488,False,False
11BIT,Return,view_count_Neutral,3,1.182035417805274,0.1820448877805486,400,9,200,0.2503117206982543,False,False
11BIT,Return,view_count_Positive,3,1.1197856510559778,0.2044887780548628,400,9,200,0.264632536306293,False,False
11BIT,Return,retweet_count_Neutral,1,0.0598901275217605,0.770573566084788,400,9,200,0.8229426433915212,False,False
11BIT,Return,total_views,3,2.45689390709474,0.0598503740648379,400,9,200,0.15239678581324462,False,False
11BIT,Return,abnormal_tweet_volume,3,5.551204768365975,0.0124688279301745,400,9,200,0.0822942643391517,False,False
11BIT,Return,tweet_volume_ratio,3,7.67308447373123,0.0199501246882793,400,9,200,0.08778054862842893,False,False
11BIT,Return,Positive,3,2.522725136497208,0.0623441396508728,400,9,200,0.15239678581324462,False,False
11BIT,Return,sentiment_polarity,1,0.0182621373223251,0.8827930174563591,400,9,200,0.8827930174563591,False,False
11BIT,Return,view_weighted_polarity,1,0.3523165817018421,0.5561097256857855,400,9,200,0.6699041869011682,False,False
11BIT,Return,sentiment_intensity,1,1.822026709129264,0.1820448877805486,400,9,200,0.2503117206982543,False,False
11BIT,Return,sentiment_divergence,1,0.0926874245789954,0.7855361596009975,400,9,200,0.8229426433915212,False,False
11BIT,Return,positive_view_share,1,0.2987710056882974,0.5785536159600998,400,9,200,0.6699041869011682,False,False
11BIT,Return,negative_view_share,1,2.379047474504211,0.1371571072319202,400,9,200,0.2503117206982543,False,False
11BIT,Return,sentiment_momentum,4,1.7434280895397647,0.1596009975062344,400,9,200,0.2503117206982543,False,False
11BIT,Return,retweet_virality,1,2.5011367930003607,0.0598503740648379,400,9,200,0.15239678581324462,False,False
11BIT,Return,log1p_total_views,1,9.792349710424936,0.0024937655860349,400,9,200,0.0548628428927678,False,False
11BIT,Return,log1p_total_retweet_count,3,1.5945389150073015,0.1720698254364089,400,9,200,0.2503117206982543,False,False
11BIT,Return,log1p_Negative,3,2.2457950422556188,0.1022443890274314,400,9,200,0.2044887780548628,False,False
11BIT,Return,log1p_view_count_Neutral,1,6.91352631573342,0.0124688279301745,400,9,200,0.0822942643391517,False,False
11BIT,Return,log1p_view_count_Negative,2,4.870165105404511,0.0149625935162094,400,9,200,0.0822942643391517,False,False
11BIT,Return,log1p_retweet_count_Neutral,4,2.3334889482771133,0.1022443890274314,400,9,200,0.2044887780548628,False,False
11BIT,Change,view_count_Negative,13,3.7756644556111465,0.0723192019950124,400,14,200,0.19887780548628411,False,False
11BIT,Change,view_count_Neutral,3,0.5088185061356234,0.4114713216957606,400,9,200,0.5029093931837074,False,False
11BIT,Change,view_count_Positive,3,1.0788073876222204,0.1970074812967581,400,9,200,0.2948877805486284,False,False
11BIT,Change,retweet_count_Neutral,1,0.2432042553418247,0.5187032418952618,400,9,200,0.6006037537734611,False,False
11BIT,Change,total_views,3,1.7275785479895296,0.1197007481296758,400,9,200,0.26334164588528675,False,False
